cod_sys,nm_sys,Codigo,Descricao,Categoria,Categoria_Aux,Classe,Especialidade,Procedimento,Patologia
1,TASY,85477,LENTE DE CONTATO BIOFINITY ESFERÍCA -0.50,LC,LC,LC,LC,LC,Eletivos
1,TASY,85254,LENTE DE CONTATO BIOFINITY ESFÉRICA -0.75,LC,LC,LC,LC,LC,Eletivos
1,TASY,85255,LENTE DE CONTATO BIOFINITY ESFÉRICA -1.00,LC,LC,LC,LC,LC,Eletivos
1,TASY,85257,LENTE DE CONTATO BIOFINITY ESFÉRICA -1.25,LC,LC,LC,LC,LC,Eletivos
1,TASY,85259,LENTE DE CONTATO BIOFINITY ESFÉRICA -1.50,LC,LC,LC,LC,LC,Eletivos
1,TASY,85262,LENTE DE CONTATO BIOFINITY ESFÉRICA -1.75,LC,LC,LC,LC,LC,Eletivos
1,TASY,199213,LENTE DE CONTATO BIOFINITY ESFÉRICA -10.00,LC,LC,LC,LC,LC,Eletivos
1,TASY,86515,LENTE DE CONTATO BIOFINITY ESFÉRICA -10.50,LC,LC,LC,LC,LC,Eletivos
1,TASY,85263,LENTE DE CONTATO BIOFINITY ESFÉRICA -2.00,LC,LC,LC,LC,LC,Eletivos
1,TASY,85265,LENTE DE CONTATO BIOFINITY ESFÉRICA -2.25,LC,LC,LC,LC,LC,Eletivos
1,TASY,199190,Lente de contato Biofinity esférica -2.25,LC,LC,LC,LC,LC,Eletivos
1,TASY,85267,LENTE DE CONTATO BIOFINITY ESFÉRICA -2.50,LC,LC,LC,LC,LC,Eletivos
1,TASY,85269,LENTE DE CONTATO BIOFINITY ESFÉRICA -2.75,LC,LC,LC,LC,LC,Eletivos
1,TASY,85271,LENTE DE CONTATO BIOFINITY ESFÉRICA -3.00,LC,LC,LC,LC,LC,Eletivos
1,TASY,85272,LENTE DE CONTATO BIOFINITY ESFÉRICA -3.25,LC,LC,LC,LC,LC,Eletivos
1,TASY,85274,LENTE DE CONTATO BIOFINITY ESFÉRICA -3.50,LC,LC,LC,LC,LC,Eletivos
1,TASY,85275,LENTE DE CONTATO BIOFINITY ESFÉRICA -3.75,LC,LC,LC,LC,LC,Eletivos
1,TASY,85771,LENTE DE CONTATO BIOFINITY ESFÉRICA -4.00,LC,LC,LC,LC,LC,Eletivos
1,TASY,85277,LENTE DE CONTATO BIOFINITY ESFÉRICA -4.25,LC,LC,LC,LC,LC,Eletivos
1,TASY,85278,LENTE DE CONTATO BIOFINITY ESFÉRICA -4.50,LC,LC,LC,LC,LC,Eletivos
1,TASY,85279,Lente de Contato Biofinity Esférica -4.75,LC,LC,LC,LC,LC,Eletivos
1,TASY,85276,Lente de Contato Biofinity Esférica -5.00,LC,LC,LC,LC,LC,Eletivos
1,TASY,85788,LENTE DE CONTATO BIOFINITY ESFÉRICA -5.50,LC,LC,LC,LC,LC,Eletivos
1,TASY,199205,LENTE DE CONTATO BIOFINITY ESFÉRICA -6.00,LC,LC,LC,LC,LC,Eletivos
1,TASY,85789,LENTE DE CONTATO BIOFINITY ESFÉRICA -6.50,LC,LC,LC,LC,LC,Eletivos
1,TASY,199208,LENTE DE CONTATO BIOFINITY ESFÉRICA -7.50,LC,LC,LC,LC,LC,Eletivos
1,TASY,85794,LENTE DE CONTATO BIOFINITY ESFÉRICA -8.50,LC,LC,LC,LC,LC,Eletivos
1,TASY,85793,LENTE DE CONTATO BIOFINITY ESFÉRICA -9.00,LC,LC,LC,LC,LC,Eletivos
1,TASY,199212,LENTE DE CONTATO BIOFINITY ESFÉRICA -9.50,LC,LC,LC,LC,LC,Eletivos
1,TASY,199920,LENTE DE CONTATO BIOFINITY MULTIFOCAL +0.50 +2.00 N,LC,LC,LC,LC,LC,Eletivos
1,TASY,87202,LENTE DE CONTATO BIOFINITY MULTIFOCAL +1.00 +1.00 D,LC,LC,LC,LC,LC,Eletivos
1,TASY,85755,LENTE DE CONTATO BIOFINITY MULTIFOCAL +1.00 +2.00 N,LC,LC,LC,LC,LC,Eletivos
1,TASY,209356,LENTE DE CONTATO BIOFINITY MULTIFOCAL +1.00 +2.50 N,LC,LC,LC,LC,LC,Eletivos
1,TASY,85437,LENTE DE CONTATO BIOFINITY MULTIFOCAL +1.25 +2.50 N,LC,LC,LC,LC,LC,Eletivos
1,TASY,85436,LENTE DE CONTATO BIOFINITY MULTIFOCAL +1.50 +2.50 D,LC,LC,LC,LC,LC,Eletivos
1,TASY,85869,LENTE DE CONTATO BIOFINITY MULTIFOCAL +1.50 ADD +1.50 D,LC,LC,LC,LC,LC,Eletivos
1,TASY,85870,LENTE DE CONTATO BIOFINITY MULTIFOCAL +1.50 ADD +1.50 N,LC,LC,LC,LC,LC,Eletivos
1,TASY,85739,LENTE DE CONTATO BIOFINITY MULTIFOCAL +1.75 ADD +2.00 D,LC,LC,LC,LC,LC,Eletivos
1,TASY,85756,LENTE DE CONTATO BIOFINITY MULTIFOCAL +2.00 +2.00 D,LC,LC,LC,LC,LC,Eletivos
1,TASY,87376,Lente de contato Biofinity Multifocal +2.50 +1.50 N,LC,LC,LC,LC,LC,Eletivos
1,TASY,85740,LENTE DE CONTATO BIOFINITY MULTIFOCAL +2.50 +2.00 D,LC,LC,LC,LC,LC,Eletivos
1,TASY,85867,LENTE DE CONTATO BIOFINITY MULTIFOCAL +2.50 +2.50 D,LC,LC,LC,LC,LC,Eletivos
1,TASY,85366,LENTE DE CONTATO BIOFINITY MULTIFOCAL +2.75 +2.50 N,LC,LC,LC,LC,LC,Eletivos
1,TASY,85513,Lente de Contato Biofinity Multifocal +3.25 +1.0 D,LC,LC,LC,LC,LC,Eletivos
1,TASY,87246,Lente de contato Biofinity Multifocal +3.50 +1.00 D,LC,LC,LC,LC,LC,Eletivos
1,TASY,212313,Lente de contato Biofinity Multifocal -2.25 + 1.50 D,LC,LC,LC,LC,LC,Eletivos
1,TASY,87116,LENTE DE CONTATO BIOFINITY MULTIFOCAL -2.25 +1.00 D,LC,LC,LC,LC,LC,Eletivos
1,TASY,87117,LENTE DE CONTATO BIOFINITY MULTIFOCAL -2.25 +1.00 N,LC,LC,LC,LC,LC,Eletivos
1,TASY,85732,LENTE DE CONTATO BIOFINITY MULTIFOCAL -8.00 D +1.50,LC,LC,LC,LC,LC,Eletivos
1,TASY,85485,LENTE DE CONTATO BIOFINITY TORIC -0.75 -1.25 X 90,LC,LC,LC,LC,LC,Eletivos
1,TASY,86950,LENTE DE CONTATO BIOFINITY TÓRICA  -1.50 -0.75 X 60,LC,LC,LC,LC,LC,Eletivos
1,TASY,85947,LENTE DE CONTATO BIOFINITY TÓRICA - 2.25 -0.75 X 180,LC,LC,LC,LC,LC,Eletivos
1,TASY,87031,LENTE DE CONTATO BIOFINITY TÓRICA  -6.00 -2.25 X 160,LC,LC,LC,LC,LC,Eletivos
1,TASY,86088,LENTE DE CONTATO BIOFINITY TORICA  XR -1.25 -3.25 X 5,LC,LC,LC,LC,LC,Eletivos
1,TASY,86067,LENTE DE CONTATO BIOFINITY TÓRICA +0.25 -1.25 X 190,LC,LC,LC,LC,LC,Eletivos
1,TASY,87234,Lente de contato Biofinity Tórica +0.25 -1.75 x 170,LC,LC,LC,LC,LC,Eletivos
1,TASY,87240,Lente de contato Biofinity Tórica +0.25 -1.75 x 180,LC,LC,LC,LC,LC,Eletivos
1,TASY,86066,LENTE DE CONTATO BIOFINITY TÓRICA +0.50 -1.25 X 180,LC,LC,LC,LC,LC,Eletivos
1,TASY,85951,LENTE DE CONTATO BIOFINITY TÓRICA +1.00 -2.25 X 180,LC,LC,LC,LC,LC,Eletivos
1,TASY,87196,Lente de contato Biofinity Tórica +1.50 -0.75 x 80,LC,LC,LC,LC,LC,Eletivos
1,TASY,85948,LENTE DE CONTATO BIOFINITY TÓRICA +1.75 -0.75 X 20,LC,LC,LC,LC,LC,Eletivos
1,TASY,87118,Lente de contato Biofinity Tórica +1.75 -1.75 x 170,LC,LC,LC,LC,LC,Eletivos
1,TASY,86809,LENTE DE CONTATO BIOFINITY TÓRICA +2.00 -0.75 X 20,LC,LC,LC,LC,LC,Eletivos
1,TASY,87119,Lente de contato Biofinity Tórica +2.00 -2.25 x 180,LC,LC,LC,LC,LC,Eletivos
1,TASY,87407,LENTE DE CONTATO BIOFINITY TÓRICA +3.00 -1.25 X 160,LC,LC,LC,LC,LC,Eletivos
1,TASY,87204,LENTE DE CONTATO BIOFINITY TÓRICA +3.25 -0.75 X 70,LC,LC,LC,LC,LC,Eletivos
1,TASY,87033,Lente de Contato Biofinity Tórica +3.25 -2.25 x 170,LC,LC,LC,LC,LC,Eletivos
1,TASY,86369,LENTE DE CONTATO BIOFINITY TÓRICA +3.25 -2.25 X 180,LC,LC,LC,LC,LC,Eletivos
1,TASY,85811,LENTE DE CONTATO BIOFINITY TÓRICA +3.50 -0.75 X 180,LC,LC,LC,LC,LC,Eletivos
1,TASY,87197,Lente de contato Biofinity Tórica +3.50 -1.75 x 30,LC,LC,LC,LC,LC,Eletivos
1,TASY,85733,LENTE DE CONTATO BIOFINITY TÓRICA +3.50 -2.25 10,LC,LC,LC,LC,LC,Eletivos
1,TASY,87034,Lente de Contato Biofinity Tórica +3.75 -0.75 x 160,LC,LC,LC,LC,LC,Eletivos
1,TASY,85949,LENTE DE CONTATO BIOFINITY TÓRICA +3.75 -1.25 X 160,LC,LC,LC,LC,LC,Eletivos
1,TASY,86811,LENTE DE CONTATO BIOFINITY TÓRICA +4.50 -1.25 X 170,LC,LC,LC,LC,LC,Eletivos
1,TASY,85778,LENTE DE CONTATO BIOFINITY TÓRICA +5.50 -1.25 X 180,LC,LC,LC,LC,LC,Eletivos
1,TASY,87205,LENTE DE CONTATO BIOFINITY TÓRICA +6.00 -0.75 X 100,LC,LC,LC,LC,LC,Eletivos
1,TASY,86804,LENTE DE CONTATO BIOFINITY TÓRICA +6.00 -0.75 X 90,LC,LC,LC,LC,LC,Eletivos
1,TASY,87114,LENTE DE CONTATO BIOFINITY TÓRICA +7.50 -2.25 X 30,LC,LC,LC,LC,LC,Eletivos
1,TASY,85517,LENTE DE CONTATO BIOFINITY TORICA +8.0 -2.25 X 20,LC,LC,LC,LC,LC,Eletivos
1,TASY,87408,Lente de contato Biofinity Tórica 0.00 -1.25 x 80,LC,LC,LC,LC,LC,Eletivos
1,TASY,218243,Lente de contato Biofinity Tórica 0.00 -1.75 x 170,LC,LC,LC,LC,LC,Eletivos
1,TASY,211494,LENTE DE CONTATO BIOFINITY TÓRICA 0.00 -1.75 X 180,LC,LC,LC,LC,LC,Eletivos
1,TASY,87368,Lente de contato Biofinity Tórica 0.00 -2.25 x 10,LC,LC,LC,LC,LC,Eletivos
1,TASY,87369,Lente de contato Biofinity Tórica 0.00 -2.25 x 160,LC,LC,LC,LC,LC,Eletivos
1,TASY,87365,Lente de contato Biofinity Tórica 0.00 -2.25 x 90,LC,LC,LC,LC,LC,Eletivos
1,TASY,87120,LENTE DE CONTATO BIOFINITY TÓRICA -0.25 -0.75 X 30,LC,LC,LC,LC,LC,Eletivos
1,TASY,87364,LENTE DE CONTATO BIOFINITY TÓRICA -0.25 -2.25 X 10,LC,LC,LC,LC,LC,Eletivos
1,TASY,86831,LENTE DE CONTATO BIOFINITY TÓRICA -0.25 -2.25 X 100,LC,LC,LC,LC,LC,Eletivos
1,TASY,86370,LENTE DE CONTATO BIOFINITY TÓRICA -0.25 -2.25 X 160,LC,LC,LC,LC,LC,Eletivos
1,TASY,86905,LENTE DE CONTATO BIOFINITY TÓRICA -0.25 -2.25 X 180,LC,LC,LC,LC,LC,Eletivos
1,TASY,86671,LENTE DE CONTATO BIOFINITY TÓRICA -0.50 -0.75 X 100,LC,LC,LC,LC,LC,Eletivos
1,TASY,85618,LENTE DE CONTATO BIOFINITY TÓRICA -0.50 -0.75 X 180,LC,LC,LC,LC,LC,Eletivos
1,TASY,86672,LENTE DE CONTATO BIOFINITY TÓRICA -0.50 -1.25 X 80,LC,LC,LC,LC,LC,Eletivos
1,TASY,209897,LENTE DE CONTATO BIOFINITY TÓRICA -0.50 -1.75 X 18,LC,LC,LC,LC,LC,Eletivos
1,TASY,87366,Lente de contato Biofinity Tórica -0.50 -1.75 x 70,LC,LC,LC,LC,LC,Eletivos
1,TASY,86371,LENTE DE CONTATO BIOFINITY TÓRICA -0.50 -2.25 X 170,LC,LC,LC,LC,LC,Eletivos
1,TASY,87359,Lente de contato Biofinity Tórica -0.75 -0.75 x 120,LC,LC,LC,LC,LC,Eletivos
1,TASY,86908,LENTE DE CONTATO BIOFINITY TÓRICA -0.75 -0.75 X 160,LC,LC,LC,LC,LC,Eletivos
1,TASY,85837,LENTE DE CONTATO BIOFINITY TÓRICA -0.75 -0.75 X 180,LC,LC,LC,LC,LC,Eletivos
1,TASY,87013,Lente de Contato Biofinity Tórica -0.75 -0.75 x 20,LC,LC,LC,LC,LC,Eletivos
1,TASY,86517,LENTE DE CONTATO BIOFINITY TÓRICA -0.75 -1.25 X 170,LC,LC,LC,LC,LC,Eletivos
1,TASY,85729,LENTE DE CONTATO BIOFINITY TÓRICA -0.75 -2.25 X 170,LC,LC,LC,LC,LC,Eletivos
1,TASY,87124,LENTE DE CONTATO BIOFINITY TÓRICA -0.75 -2.25 X 180,LC,LC,LC,LC,LC,Eletivos
1,TASY,85792,LENTE DE CONTATO BIOFINITY TORICA -0.75 -2.25 X30,LC,LC,LC,LC,LC,Eletivos
1,TASY,85614,LENTE DE CONTATO BIOFINITY TORICA -1.0 -0.75 X 150,LC,LC,LC,LC,LC,Eletivos
1,TASY,85615,LENTE DE CONTATO BIOFINITY TORICA -1.0 -0.75 X 20,LC,LC,LC,LC,LC,Eletivos
1,TASY,85608,LENTE DE CONTATO BIOFINITY TÓRICA -1.00 - 2.25 X 170,LC,LC,LC,LC,LC,Eletivos
1,TASY,85809,LENTE DE CONTATO BIOFINITY TÓRICA -1.00 -0.75 X 70,LC,LC,LC,LC,LC,Eletivos
1,TASY,209952,Lente de contato Biofinity Tórica -1.00 -1.25 x 10,LC,LC,LC,LC,LC,Eletivos
1,TASY,87458,Lente de contato Biofinity Tórica -1.00 -1.25 x 160,LC,LC,LC,LC,LC,Eletivos
1,TASY,87127,LENTE DE CONTATO BIOFINITY TÓRICA -1.00 -1.25 X 20,LC,LC,LC,LC,LC,Eletivos
1,TASY,85873,LENTE DE CONTATO BIOFINITY TÓRICA -1.00 -1.25 X 30,LC,LC,LC,LC,LC,Eletivos
1,TASY,87358,Lente de contato Biofinity Tórica -1.00 -1.25 x 40,LC,LC,LC,LC,LC,Eletivos
1,TASY,85874,LENTE DE CONTATO BIOFINITY TÓRICA -1.00 -1.75 X 130,LC,LC,LC,LC,LC,Eletivos
1,TASY,87291,Lente de contato Biofinity Tórica -1.00 -1.75 x 180,LC,LC,LC,LC,LC,Eletivos
1,TASY,86878,LENTE DE CONTATO BIOFINITY TÓRICA -1.25 -1.25 X 70,LC,LC,LC,LC,LC,Eletivos
1,TASY,85592,LENTE DE CONTATO BIOFINITY TÓRICA -1.25 -1.25 X 90,LC,LC,LC,LC,LC,Eletivos
1,TASY,85801,LENTE DE CONTATO BIOFINITY TORICA -1.25 -1.25. X100,LC,LC,LC,LC,LC,Eletivos
1,TASY,85791,LENTE DE CONTATO BIOFINITY TORICA -1.25 -2.25. X 170,LC,LC,LC,LC,LC,Eletivos
1,TASY,217679,Lente de contato Biofinity Tórica -1.50 -0.75 180,LC,LC,LC,LC,LC,Eletivos
1,TASY,85999,LENTE DE CONTATO BIOFINITY TÓRICA -1.50 -0.75 X 120,LC,LC,LC,LC,LC,Eletivos
1,TASY,214529,LENTE DE CONTATO BIOFINITY TÓRICA -1.50 -1.25 X 170,LC,LC,LC,LC,LC,Eletivos
1,TASY,215128,LENTE DE CONTATO BIOFINITY TÓRICA -1.50 -1.75 X 180,LC,LC,LC,LC,LC,Eletivos
1,TASY,87045,LENTE DE CONTATO BIOFINITY TÓRICA -1.50 -2.25 X 170,LC,LC,LC,LC,LC,Eletivos
1,TASY,85798,LENTE DE CONTATO BIOFINITY TORICA -1.50 -2.25 X10,LC,LC,LC,LC,LC,Eletivos
1,TASY,85379,LENTE DE CONTATO BIOFINITY TÓRICA -1.75 -0.75 X 010,LC,LC,LC,LC,LC,Eletivos
1,TASY,86428,LENTE DE CONTATO BIOFINITY TÓRICA -1.75 -1.25 X 140,LC,LC,LC,LC,LC,Eletivos
1,TASY,214090,LENTE DE CONTATO BIOFINITY TÓRICA -1.75 -1.25 X 180,LC,LC,LC,LC,LC,Eletivos
1,TASY,86925,LENTE DE CONTATO BIOFINITY TÓRICA -1.75 -1.25 X 20,LC,LC,LC,LC,LC,Eletivos
1,TASY,211191,Lente de contato Biofinity Tórica -1.75 -1.25 x 90,LC,LC,LC,LC,LC,Eletivos
1,TASY,85904,LENTE DE CONTATO BIOFINITY TÓRICA -10.00 -1.75 X 30,LC,LC,LC,LC,LC,Eletivos
1,TASY,85802,LENTE DE CONTATO BIOFINITY TORICA -2.00 -0.75 X50,LC,LC,LC,LC,LC,Eletivos
1,TASY,86879,LENTE DE CONTATO BIOFINITY TÓRICA -2.00 -1.25 X 20,LC,LC,LC,LC,LC,Eletivos
1,TASY,87227,Lente de contato Biofinity Tórica -2.00 -1.75 x 10,LC,LC,LC,LC,LC,Eletivos
1,TASY,86926,LENTE DE CONTATO BIOFINITY TÓRICA -2.25 -0.75 X 140,LC,LC,LC,LC,LC,Eletivos
1,TASY,87128,LENTE DE CONTATO BIOFINITY TÓRICA -2.25 -0.75 X 70,LC,LC,LC,LC,LC,Eletivos
1,TASY,218431,Lente de contato Biofinity Tórica -2.25 -1.25 x 10,LC,LC,LC,LC,LC,Eletivos
1,TASY,211988,LENTE DE CONTATO BIOFINITY TÓRICA -2.25 -1.25 X 180,LC,LC,LC,LC,LC,Eletivos
1,TASY,85868,LENTE DE CONTATO BIOFINITY TÓRICA -2.25 2.25 X 180,LC,LC,LC,LC,LC,Eletivos
1,TASY,85728,LENTE DE CONTATO BIOFINITY TÓRICA -2.25 -2.25 X 180,LC,LC,LC,LC,LC,Eletivos
1,TASY,85609,LENTE DE CONTATO BIOFINITY TÓRICA -2.50 - 1.75 X 50,LC,LC,LC,LC,LC,Eletivos
1,TASY,86204,Lente de contato Biofinity Tórica -2.50 -0.75 x 180,LC,LC,LC,LC,LC,Eletivos
1,TASY,209346,LENTE DE CONTATO BIOFINITY TÓRICA -2.50 -1.25 X 110,LC,LC,LC,LC,LC,Eletivos
1,TASY,87156,Lente de contato Biofinity Tórica -2.50 -1.25 x 170,LC,LC,LC,LC,LC,Eletivos
1,TASY,86772,LENTE DE CONTATO BIOFINITY TÓRICA -2.50 -1.25 X 90,LC,LC,LC,LC,LC,Eletivos
1,TASY,87377,Lente de contato Biofinity Tórica -2.75 -0.75 x 10,LC,LC,LC,LC,LC,Eletivos
1,TASY,86431,LENTE DE CONTATO BIOFINITY TÓRICA -2.75 -1.25 X 170,LC,LC,LC,LC,LC,Eletivos
1,TASY,87029,LENTE DE CONTATO BIOFINITY TÓRICA -2.75 -2.25 X 160,LC,LC,LC,LC,LC,Eletivos
1,TASY,218251,LENTE DE CONTATO BIOFINITY TÓRICA -2.75 -2.25 X 180,LC,LC,LC,LC,LC,Eletivos
1,TASY,209353,Lente de contato Biofinity Tórica -3.00 -0.75 x 170,LC,LC,LC,LC,LC,Eletivos
1,TASY,86211,LENTE DE CONTATO BIOFINITY TÓRICA -3.00 -0.75 X 180,LC,LC,LC,LC,LC,Eletivos
1,TASY,85851,LENTE DE CONTATO BIOFINITY TÓRICA -3.00 -2.25 X 10,LC,LC,LC,LC,LC,Eletivos
1,TASY,208463,Lente de contato Biofinity Tórica -3.00 -2.25 x 170,LC,LC,LC,LC,LC,Eletivos
1,TASY,86338,LENTE DE CONTATO BIOFINITY TÓRICA -3.25 -0.75 X 170,LC,LC,LC,LC,LC,Eletivos
1,TASY,87195,Lente de contato Biofinity Tórica -3.25 -0.75 x 180,LC,LC,LC,LC,LC,Eletivos
1,TASY,86430,LENTE DE CONTATO BIOFINITY TÓRICA -3.25 -1.25 X 10,LC,LC,LC,LC,LC,Eletivos
1,TASY,87245,Lente de contato Biofinity Tórica -3.25 -1.25 x 100,LC,LC,LC,LC,LC,Eletivos
1,TASY,85797,LENTE DE CONTATO BIOFINITY TORICA -3.25 -1.25 X 170,LC,LC,LC,LC,LC,Eletivos
1,TASY,87173,LENTE DE CONTATO BIOFINITY TÓRICA -3.25 -1.25 X 180,LC,LC,LC,LC,LC,Eletivos
1,TASY,85850,LENTE DE CONTATO BIOFINITY TÓRICA -3.25 -1.75 X 160,LC,LC,LC,LC,LC,Eletivos
1,TASY,86373,LENTE DE CONTATO BIOFINITY TÓRICA -3.50 -1.25 X 10,LC,LC,LC,LC,LC,Eletivos
1,TASY,87313,Lente de contato Biofinity Tórica -3.50 -1.25 x 120,LC,LC,LC,LC,LC,Eletivos
1,TASY,85773,LENTE DE CONTATO BIOFINITY TÓRICA -3.50 -1.25 X 150,LC,LC,LC,LC,LC,Eletivos
1,TASY,85808,LENTE DE CONTATO BIOFINITY TÓRICA -3.50 -1.25 X 170,LC,LC,LC,LC,LC,Eletivos
1,TASY,218015,LENTE DE CONTATO BIOFINITY TÓRICA -3.50 -1.75 X 10,LC,LC,LC,LC,LC,Eletivos
1,TASY,87030,LENTE DE CONTATO BIOFINITY TÓRICA -3.50 -2.25 X 150,LC,LC,LC,LC,LC,Eletivos
1,TASY,86545,LENTE DE CONTATO BIOFINITY TORICA -3.50 -2.25 X 180,LC,LC,LC,LC,LC,Eletivos
1,TASY,85489,LENTE DE CONTATO BIOFINITY TÓRICA -3.75 -0.75 X 90,LC,LC,LC,LC,LC,Eletivos
1,TASY,85796,LENTE DE CONTATO BIOFINITY TORICA -3.75 -1.25 X 180,LC,LC,LC,LC,LC,Eletivos
1,TASY,85782,LENTE DE CONTATO BIOFINITY TÓRICA -3.75 -1.25 X 180,LC,LC,LC,LC,LC,Eletivos
1,TASY,211233,LENTE DE CONTATO BIOFINITY TÓRICA -3.75 -1.75 X 180,LC,LC,LC,LC,LC,Eletivos
1,TASY,87203,Lente de contato Biofinity Tórica -3.75 -2.25 x 170,LC,LC,LC,LC,LC,Eletivos
1,TASY,85833,LENTE DE CONTATO BIOFINITY TÓRICA -4.00 -0.75 X 180,LC,LC,LC,LC,LC,Eletivos
1,TASY,87174,LENTE DE CONTATO BIOFINITY TÓRICA -4.00 -1.25 X 180,LC,LC,LC,LC,LC,Eletivos
1,TASY,87315,Lente de contato Biofinity Tórica -4.00 -1.25 x 80,LC,LC,LC,LC,LC,Eletivos
1,TASY,86317,LENTE DE CONTATO BIOFINITY TÓRICA -4.00 -1.75 X 10,LC,LC,LC,LC,LC,Eletivos
1,TASY,86215,LENTE DE CONTATO BIOFINITY TÓRICA -4.00 -2.25 X 170,LC,LC,LC,LC,LC,Eletivos
1,TASY,85871,LENTE DE CONTATO BIOFINITY TÓRICA -4.25 -0.75 X 180,LC,LC,LC,LC,LC,Eletivos
1,TASY,85520,LENTE DE CONTATO BIOFINITY TÓRICA -4.25 -1.25 X 100,LC,LC,LC,LC,LC,Eletivos
1,TASY,85834,LENTE DE CONTATO BIOFINITY TORICA -4.50 -0.75 X 180,LC,LC,LC,LC,LC,Eletivos
1,TASY,85750,LENTE DE CONTATO BIOFINITY TÓRICA -4.50 -1.75 X 10,LC,LC,LC,LC,LC,Eletivos
1,TASY,85466,Lente de contato Biofinity Tórica -4.50 -2.25 x 10,LC,LC,LC,LC,LC,Eletivos
1,TASY,85903,LENTE DE CONTATO BIOFINITY TÓRICA -4.50 -2.25 X 170,LC,LC,LC,LC,LC,Eletivos
1,TASY,213813,Lente de contato Biofinity Tórica -4.75 -0.75 x 180,LC,LC,LC,LC,LC,Eletivos
1,TASY,86223,LENTE DE CONTATO BIOFINITY TORICA -4.75 -0.75 X 80,LC,LC,LC,LC,LC,Eletivos
1,TASY,87125,LENTE DE CONTATO BIOFINITY TÓRICA -4.75 -1.25 X 10,LC,LC,LC,LC,LC,Eletivos
1,TASY,85374,LENTE DE CONTATO BIOFINITY TÓRICA -4.75 -1.25 X 180,LC,LC,LC,LC,LC,Eletivos
1,TASY,85386,LENTE DE CONTATO BIOFINITY TÓRICA -4.75 -2.25 X 180,LC,LC,LC,LC,LC,Eletivos
1,TASY,87123,LENTE DE CONTATO BIOFINITY TÓRICA -5.00 -1.25 X 180,LC,LC,LC,LC,LC,Eletivos
1,TASY,85751,LENTE DE CONTATO BIOFINITY TÓRICA -5.00 -1.75 X 170,LC,LC,LC,LC,LC,Eletivos
1,TASY,87111,LENTE DE CONTATO BIOFINITY TÓRICA -5.00 -2.25 X 10,LC,LC,LC,LC,LC,Eletivos
1,TASY,86429,LENTE DE CONTATO BIOFINITY TÓRICA -5.50 -1.25 X 20,LC,LC,LC,LC,LC,Eletivos
1,TASY,87171,Lente de contato Biofinity Tórica -5.75 -0.75 x 180,LC,LC,LC,LC,LC,Eletivos
1,TASY,200924,"LENTE DE CONTATO BIOFINITY TORICA -6,50 -1,25 X 180°",LC,LC,LC,LC,LC,Eletivos
1,TASY,87172,Lente de contato Biofinity Tórica -6.00 -0.75 x 160,LC,LC,LC,LC,LC,Eletivos
1,TASY,87126,LENTE DE CONTATO BIOFINITY TÓRICA -6.00 -0.75 X 170,LC,LC,LC,LC,LC,Eletivos
1,TASY,85720,LENTE DE CONTATO BIOFINITY TORICA -6.00 -2.25 X 130,LC,LC,LC,LC,LC,Eletivos
1,TASY,87292,Lente de contato Biofinity Tórica -6.50 -0.75 x 150,LC,LC,LC,LC,LC,Eletivos
1,TASY,87293,Lente de contato Biofinity Tórica -6.50 -1.25 x 10,LC,LC,LC,LC,LC,Eletivos
1,TASY,86911,LENTE DE CONTATO BIOFINITY TÓRICA -7.50 -1.25 X 170,LC,LC,LC,LC,LC,Eletivos
1,TASY,86910,LENTE DE CONTATO BIOFINITY TÓRICA -8.00 -0.75 X 180,LC,LC,LC,LC,LC,Eletivos
1,TASY,85918,LENTE DE CONTATO BIOFINITY TÓRICA -8.50 -1.25 X 30,LC,LC,LC,LC,LC,Eletivos
1,TASY,85805,LENTE DE CONTATO BIOFINITY TÓRICA -8.50 -1.75 X 180,LC,LC,LC,LC,LC,Eletivos
1,TASY,85534,LENTE DE CONTATO BIOFINITY TÓRICA -8.50 -2.25 X 170,LC,LC,LC,LC,LC,Eletivos
1,TASY,85839,LENTE DE CONTATO BIOFINITY TORICA -8.50 -2.25 X 30,LC,LC,LC,LC,LC,Eletivos
1,TASY,86909,LENTE DE CONTATO BIOFINITY TÓRICA -9.00 -1.25 X 10,LC,LC,LC,LC,LC,Eletivos
1,TASY,86222,LENTE DE CONTATO BIOFINITY TÓRICA -9.00 -2.25 X 80,LC,LC,LC,LC,LC,Eletivos
1,TASY,86382,Lente de Contato Biofinity Tórica Pl  2.25 x 180,LC,LC,LC,LC,LC,Eletivos
1,TASY,85731,LENTE DE CONTATO BIOFINITY TÓRICA PL -0.75 180,LC,LC,LC,LC,LC,Eletivos
1,TASY,85875,LENTE DE CONTATO BIOFINITY TÓRICA PL -1.25 X 10,LC,LC,LC,LC,LC,Eletivos
1,TASY,85730,LENTE DE CONTATO BIOFINITY TÓRICA PL -1.25 X 180,LC,LC,LC,LC,LC,Eletivos
1,TASY,85799,LENTE DE CONTATO BIOFINITY TORICA PLANO -1.25 X110,LC,LC,LC,LC,LC,Eletivos
1,TASY,86944,Lente de Contato Biofinity Tórica XR +0.50 -4.75 x 180,LC,LC,LC,LC,LC,Eletivos
1,TASY,86017,LENTE DE CONTATO BIOFINITY TÓRICA XR +1.50 -5.75 X 10,LC,LC,LC,LC,LC,Eletivos
